Time(UTC+01:00),Futures Trading Pair,Direction,Leverage,Order Type,Order Qty (Cont.),Filled Qty (Cont.),Order Qty (Crypto),Filled Qty (Crypto),Order Qty (Amount),Filled Qty (Amount),Order Price,Average Filled Price,Closing PNL,Trading Fee,Fee-payment Crypto,Status
2025-02-27 23:07:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.211,8.211,8.211e-05,8.211e-05,0.0,0,USDT,FINISHED
2025-02-27 23:20:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.216,8.216,8.216e-05,8.216e-05,0.005,0,USDT,FINISHED
2025-02-27 23:20:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.216,8.216,8.216e-05,8.216e-05,0.0,0,USDT,FINISHED
2025-02-28 00:12:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.278,8.278,8.278e-05,8.278e-05,-0.062,0,USDT,FINISHED
2025-02-28 00:12:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.281,8.281,8.281e-05,8.281e-05,0.0,0,USDT,FINISHED
2025-02-28 00:17:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.29,8.29,8.29e-05,8.29e-05,0.009,0,USDT,FINISHED
2025-02-28 00:17:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.29,8.29,8.29e-05,8.29e-05,0.0,0,USDT,FINISHED
2025-02-28 00:30:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.256,8.256,8.256e-05,8.256e-05,0.034,0,USDT,FINISHED
2025-02-28 00:30:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.259,8.259,8.259e-05,8.259e-05,0.0,0,USDT,FINISHED
2025-02-28 00:39:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.287,8.287,8.287e-05,8.287e-05,0.028,0,USDT,FINISHED
2025-02-28 00:39:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.287,8.287,8.287e-05,8.287e-05,0.0,0,USDT,FINISHED
2025-02-28 00:52:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.267,8.267,8.267e-05,8.267e-05,0.02,0,USDT,FINISHED
2025-02-28 00:52:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.265,8.265,8.265e-05,8.265e-05,0.0,0,USDT,FINISHED
2025-02-28 00:58:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.268,8.268,8.268e-05,8.268e-05,0.003,0,USDT,FINISHED
2025-02-28 00:58:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.268,8.268,8.268e-05,8.268e-05,0.0,0,USDT,FINISHED
2025-02-28 01:18:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.239,8.239,8.239e-05,8.239e-05,0.029,0,USDT,FINISHED
2025-02-28 01:18:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.239,8.239,8.239e-05,8.239e-05,0.0,0,USDT,FINISHED
2025-02-28 01:24:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.276,8.276,8.276e-05,8.276e-05,0.037,0,USDT,FINISHED
2025-02-28 01:24:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.276,8.276,8.276e-05,8.276e-05,0.0,0,USDT,FINISHED
2025-02-28 01:33:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.234,8.234,8.234e-05,8.234e-05,0.042,0,USDT,FINISHED
2025-02-28 01:33:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.234,8.234,8.234e-05,8.234e-05,0.0,0,USDT,FINISHED
2025-02-28 01:40:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.261,8.261,8.261e-05,8.261e-05,0.027,0,USDT,FINISHED
2025-02-28 01:40:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.261,8.261,8.261e-05,8.261e-05,0.0,0,USDT,FINISHED
2025-02-28 01:51:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.232,8.232,8.232e-05,8.232e-05,0.029,0,USDT,FINISHED
2025-02-28 01:51:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.229,8.229,8.229e-05,8.229e-05,0.0,0,USDT,FINISHED
2025-02-28 02:02:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.233,8.233,8.233e-05,8.233e-05,0.004,0,USDT,FINISHED
2025-02-28 02:02:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.233,8.233,8.233e-05,8.233e-05,0.0,0,USDT,FINISHED
2025-02-28 02:24:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.21,8.21,8.21e-05,8.21e-05,0.023,0,USDT,FINISHED
2025-02-28 02:24:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.21,8.21,8.21e-05,8.21e-05,0.0,0,USDT,FINISHED
2025-02-28 03:45:15,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.869,7.869,7.869e-05,7.869e-05,-0.341,0,USDT,FINISHED
2025-02-28 03:45:16,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.872,7.872,7.872e-05,7.872e-05,0.0,0,USDT,FINISHED
2025-02-28 03:52:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.819,7.819,7.819e-05,7.819e-05,0.053,0,USDT,FINISHED
2025-02-28 03:52:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.822,7.822,7.822e-05,7.822e-05,0.0,0,USDT,FINISHED
2025-02-28 03:54:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.832,7.832,7.832e-05,7.832e-05,0.01,0,USDT,FINISHED
2025-02-28 03:54:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.832,7.832,7.832e-05,7.832e-05,0.0,0,USDT,FINISHED
2025-02-28 04:19:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.885,7.885,7.885e-05,7.885e-05,-0.053,0,USDT,FINISHED
2025-02-28 04:19:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.884,7.884,7.884e-05,7.884e-05,0.0,0,USDT,FINISHED
2025-02-28 05:16:14,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.633,7.633,7.633e-05,7.633e-05,-0.251,0,USDT,FINISHED
2025-02-28 05:16:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.633,7.633,7.633e-05,7.633e-05,0.0,0,USDT,FINISHED
2025-02-28 05:35:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.592,7.592,7.592e-05,7.592e-05,0.041,0,USDT,FINISHED
2025-02-28 05:35:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.592,7.592,7.592e-05,7.592e-05,0.0,0,USDT,FINISHED
2025-02-28 05:45:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.661,7.661,7.661e-05,7.661e-05,0.069,0,USDT,FINISHED
2025-02-28 05:45:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.661,7.661,7.661e-05,7.661e-05,0.0,0,USDT,FINISHED
2025-02-28 10:50:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.683,7.683,7.683e-05,7.683e-05,-0.022,0,USDT,FINISHED
2025-02-28 10:50:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.683,7.683,7.683e-05,7.683e-05,0.0,0,USDT,FINISHED
2025-02-28 10:52:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.718,7.718,7.718e-05,7.718e-05,0.035,0,USDT,FINISHED
2025-02-28 10:52:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.718,7.718,7.718e-05,7.718e-05,0.0,0,USDT,FINISHED
2025-02-28 11:07:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.669,7.669,7.669e-05,7.669e-05,0.049,0,USDT,FINISHED
2025-02-28 11:07:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.669,7.669,7.669e-05,7.669e-05,0.0,0,USDT,FINISHED
2025-02-28 11:24:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.657,7.657,7.657e-05,7.657e-05,-0.012,0,USDT,FINISHED
2025-02-28 11:24:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.657,7.657,7.657e-05,7.657e-05,0.0,0,USDT,FINISHED
2025-02-28 11:27:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.645,7.645,7.645e-05,7.645e-05,0.012,0,USDT,FINISHED
2025-02-28 11:27:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.645,7.645,7.645e-05,7.645e-05,0.0,0,USDT,FINISHED
2025-02-28 11:34:14,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.642,7.642,7.642e-05,7.642e-05,-0.003,0,USDT,FINISHED
2025-02-28 11:34:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.642,7.642,7.642e-05,7.642e-05,0.0,0,USDT,FINISHED
2025-02-28 11:36:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.614,7.614,7.614e-05,7.614e-05,0.028,0,USDT,FINISHED
2025-02-28 11:36:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.614,7.614,7.614e-05,7.614e-05,0.0,0,USDT,FINISHED
2025-02-28 11:49:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.627,7.627,7.627e-05,7.627e-05,0.013,0,USDT,FINISHED
2025-02-28 11:49:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.627,7.627,7.627e-05,7.627e-05,0.0,0,USDT,FINISHED
2025-02-28 11:58:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.581,7.581,7.581e-05,7.581e-05,0.046,0,USDT,FINISHED
2025-02-28 11:58:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.581,7.581,7.581e-05,7.581e-05,0.0,0,USDT,FINISHED
2025-02-28 12:09:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.605,7.605,7.605e-05,7.605e-05,0.024,0,USDT,FINISHED
2025-02-28 12:09:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.605,7.605,7.605e-05,7.605e-05,0.0,0,USDT,FINISHED
2025-02-28 12:40:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.613,7.613,7.613e-05,7.613e-05,-0.008,0,USDT,FINISHED
2025-02-28 12:40:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.613,7.613,7.613e-05,7.613e-05,0.0,0,USDT,FINISHED
2025-02-28 12:50:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.623,7.623,7.623e-05,7.623e-05,0.01,0,USDT,FINISHED
2025-02-28 12:50:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.623,7.623,7.623e-05,7.623e-05,0.0,0,USDT,FINISHED
2025-02-28 12:55:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.598,7.598,7.598e-05,7.598e-05,0.025,0,USDT,FINISHED
2025-02-28 12:55:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.598,7.598,7.598e-05,7.598e-05,0.0,0,USDT,FINISHED
2025-02-28 13:09:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.599,7.599,7.599e-05,7.599e-05,0.001,0,USDT,FINISHED
2025-02-28 13:09:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.602,7.602,7.602e-05,7.602e-05,0.0,0,USDT,FINISHED
2025-02-28 13:30:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.59,7.59,7.59e-05,7.59e-05,0.012,0,USDT,FINISHED
2025-02-28 13:30:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.59,7.59,7.59e-05,7.59e-05,0.0,0,USDT,FINISHED
2025-02-28 13:49:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.596,7.596,7.596e-05,7.596e-05,0.006,0,USDT,FINISHED
2025-02-28 13:49:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.596,7.596,7.596e-05,7.596e-05,0.0,0,USDT,FINISHED
2025-02-28 14:54:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.801,7.801,7.801e-05,7.801e-05,-0.205,0,USDT,FINISHED
2025-02-28 14:54:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.804,7.804,7.804e-05,7.804e-05,0.0,0,USDT,FINISHED
2025-02-28 15:00:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.794,7.794,7.794e-05,7.794e-05,-0.01,0,USDT,FINISHED
2025-02-28 15:00:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.791,7.791,7.791e-05,7.791e-05,0.0,0,USDT,FINISHED
2025-02-28 15:20:01,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.83,7.83,7.83e-05,7.83e-05,-0.039,0,USDT,FINISHED
2025-02-28 15:20:02,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.833,7.833,7.833e-05,7.833e-05,0.0,0,USDT,FINISHED
2025-02-28 15:30:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.859,7.859,7.859e-05,7.859e-05,0.026,0,USDT,FINISHED
2025-02-28 15:30:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.856,7.856,7.856e-05,7.856e-05,0.0,0,USDT,FINISHED
2025-02-28 16:02:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.863,7.863,7.863e-05,7.863e-05,-0.007,0,USDT,FINISHED
2025-02-28 16:02:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.863,7.863,7.863e-05,7.863e-05,0.0,0,USDT,FINISHED
2025-02-28 16:07:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.898,7.898,7.898e-05,7.898e-05,0.035,0,USDT,FINISHED
2025-02-28 16:07:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.898,7.898,7.898e-05,7.898e-05,0.0,0,USDT,FINISHED
2025-02-28 16:39:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.973,7.973,7.973e-05,7.973e-05,-0.075,0,USDT,FINISHED
2025-02-28 16:39:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.974,7.974,7.974e-05,7.974e-05,0.0,0,USDT,FINISHED
2025-02-28 16:46:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.995,7.995,7.995e-05,7.995e-05,0.021,0,USDT,FINISHED
2025-02-28 16:46:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.995,7.995,7.995e-05,7.995e-05,0.0,0,USDT,FINISHED
2025-02-28 17:15:15,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.988,7.988,7.988e-05,7.988e-05,0.007,0,USDT,FINISHED
2025-02-28 17:15:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.988,7.988,7.988e-05,7.988e-05,0.0,0,USDT,FINISHED
2025-02-28 17:18:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.013,8.013,8.013e-05,8.013e-05,0.025,0,USDT,FINISHED
2025-02-28 17:18:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.013,8.013,8.013e-05,8.013e-05,0.0,0,USDT,FINISHED
2025-02-28 17:54:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.062,8.062,8.062e-05,8.062e-05,-0.049,0,USDT,FINISHED
2025-02-28 17:54:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.064,8.064,8.064e-05,8.064e-05,0.0,0,USDT,FINISHED
2025-02-28 18:04:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.048,8.048,8.048e-05,8.048e-05,-0.016,0,USDT,FINISHED
2025-02-28 18:04:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.048,8.048,8.048e-05,8.048e-05,0.0,0,USDT,FINISHED
2025-02-28 18:07:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.03,8.03,8.03e-05,8.03e-05,0.018,0,USDT,FINISHED
2025-02-28 18:07:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.031,8.031,8.031e-05,8.031e-05,0.0,0,USDT,FINISHED
2025-02-28 18:10:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.049,8.049,8.049e-05,8.049e-05,0.018,0,USDT,FINISHED
2025-02-28 18:10:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.049,8.049,8.049e-05,8.049e-05,0.0,0,USDT,FINISHED
2025-02-28 23:59:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.157,8.157,8.157e-05,8.157e-05,-0.108,0,USDT,FINISHED
2025-02-28 23:59:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.157,8.157,8.157e-05,8.157e-05,0.0,0,USDT,FINISHED
2025-03-01 00:07:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.173,8.173,8.173e-05,8.173e-05,0.016,0,USDT,FINISHED
2025-03-01 00:07:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.173,8.173,8.173e-05,8.173e-05,0.0,0,USDT,FINISHED
2025-03-01 00:53:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.198,8.198,8.198e-05,8.198e-05,-0.025,0,USDT,FINISHED
2025-03-01 00:53:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.198,8.198,8.198e-05,8.198e-05,0.0,0,USDT,FINISHED
2025-03-01 01:02:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.205,8.205,8.205e-05,8.205e-05,0.007,0,USDT,FINISHED
2025-03-01 01:02:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.205,8.205,8.205e-05,8.205e-05,0.0,0,USDT,FINISHED
2025-03-01 01:04:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.183,8.183,8.183e-05,8.183e-05,0.022,0,USDT,FINISHED
2025-03-01 01:04:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.183,8.183,8.183e-05,8.183e-05,0.0,0,USDT,FINISHED
2025-03-01 01:12:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,0.014,0,USDT,FINISHED
2025-03-01 01:12:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,0.0,0,USDT,FINISHED
2025-03-01 01:29:12,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.199,8.199,8.199e-05,8.199e-05,-0.002,0,USDT,FINISHED
2025-03-01 01:29:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.199,8.199,8.199e-05,8.199e-05,0.0,0,USDT,FINISHED
2025-03-01 02:06:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.118,8.118,8.118e-05,8.118e-05,-0.081,0,USDT,FINISHED
2025-03-01 02:06:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.118,8.118,8.118e-05,8.118e-05,0.0,0,USDT,FINISHED
2025-03-01 02:09:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.097,8.097,8.097e-05,8.097e-05,0.021,0,USDT,FINISHED
2025-03-01 02:09:14,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.098,8.098,8.098e-05,8.098e-05,0.0,0,USDT,FINISHED
2025-03-01 02:12:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.123,8.123,8.123e-05,8.123e-05,0.025,0,USDT,FINISHED
2025-03-01 02:12:14,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.123,8.123,8.123e-05,8.123e-05,0.0,0,USDT,FINISHED
2025-03-01 02:29:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.107,8.107,8.107e-05,8.107e-05,0.016,0,USDT,FINISHED
2025-03-01 02:29:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.107,8.107,8.107e-05,8.107e-05,0.0,0,USDT,FINISHED
2025-03-01 02:39:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.124,8.124,8.124e-05,8.124e-05,0.017,0,USDT,FINISHED
2025-03-01 02:39:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.123,8.123,8.123e-05,8.123e-05,0.0,0,USDT,FINISHED
2025-03-01 03:10:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,-0.074,0,USDT,FINISHED
2025-03-01 03:10:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.197,8.197,8.197e-05,8.197e-05,0.0,0,USDT,FINISHED
2025-03-01 03:14:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.244,8.244,8.244e-05,8.244e-05,0.047,0,USDT,FINISHED
2025-03-01 03:14:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.246,8.246,8.246e-05,8.246e-05,0.0,0,USDT,FINISHED
2025-03-01 03:48:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.257,8.257,8.257e-05,8.257e-05,-0.011,0,USDT,FINISHED
2025-03-01 03:48:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.257,8.257,8.257e-05,8.257e-05,0.0,0,USDT,FINISHED
2025-03-01 03:54:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.269,8.269,8.269e-05,8.269e-05,0.012,0,USDT,FINISHED
2025-03-01 03:54:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.269,8.269,8.269e-05,8.269e-05,0.0,0,USDT,FINISHED
2025-03-01 10:35:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.12,8.12,8.12e-05,8.12e-05,0.149,0,USDT,FINISHED
2025-03-01 10:48:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.068,8.068,8.068e-05,8.068e-05,0.0,0,USDT,FINISHED
2025-03-01 10:56:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.088,8.088,8.088e-05,8.088e-05,0.02,0,USDT,FINISHED
2025-03-01 10:56:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.088,8.088,8.088e-05,8.088e-05,0.0,0,USDT,FINISHED
2025-03-01 11:21:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.041,8.041,8.041e-05,8.041e-05,0.047,0,USDT,FINISHED
2025-03-01 11:21:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.041,8.041,8.041e-05,8.041e-05,0.0,0,USDT,FINISHED
2025-03-01 11:34:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.038,8.038,8.038e-05,8.038e-05,-0.003,0,USDT,FINISHED
2025-03-01 11:34:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.038,8.038,8.038e-05,8.038e-05,0.0,0,USDT,FINISHED
2025-03-01 11:50:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.006,8.006,8.006e-05,8.006e-05,0.032,0,USDT,FINISHED
2025-03-01 11:50:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.006,8.006,8.006e-05,8.006e-05,0.0,0,USDT,FINISHED
2025-03-01 12:32:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.96,7.96,7.96e-05,7.96e-05,-0.046,0,USDT,FINISHED
2025-03-01 12:32:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.96,7.96,7.96e-05,7.96e-05,0.0,0,USDT,FINISHED
2025-03-01 13:02:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,7.945,7.945,7.945e-05,7.945e-05,0.015,0,USDT,FINISHED
2025-03-01 13:02:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,7.945,7.945,7.945e-05,7.945e-05,0.0,0,USDT,FINISHED
2025-03-01 15:51:30,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,7.94,7.94,7.94e-05,7.94e-05,-0.005,0,USDT,FINISHED
2025-03-01 16:37:17,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,7.892,7.892,7.892e-05,7.892e-05,0.0,0,USDT,FINISHED
